indicator_abbr,indicator_name_x,setting,iso3,year,source,dimension,subgroup_order,subgroup,age_standardized,estimate,ci_lb,ci_ub,se,survey_population,note,indicator_scale,ordered_dimension,reference_subgroup,source_link,date_downloaded,countryprofile,Category,Short name,indicator_name_y,Sex,Age range,life-course stage,socio-eco
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 16-64, sex: male",1,INCOME_Q1_LOWEST,,54.12,41.29,65.45,18.52,71.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 16-64, sex: male",2,INCOME_Q2_SECOND_LOWEST,,48.16,38.55,57.91,13.9,110.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 16-64, sex: male",3,INCOME_Q3_MIDDLE,,26.3,19.06,34.65,9.78,133.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 16-64, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,30.33,24.33,36.84,9.72,221.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 16-64, sex: male",5,INCOME_Q5_HIGHEST,,23.25,18.31,29.0,9.54,257.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 65+, sex: male",1,INCOME_Q1_LOWEST,,,,,,36.0,Estimate suppressed due to small sample size,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 65+, sex: male",2,INCOME_Q2_SECOND_LOWEST,,52.09,41.35,63.04,13.59,88.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 65+, sex: male",3,INCOME_Q3_MIDDLE,,41.47,30.08,53.3,12.34,75.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 65+, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,47.59,34.95,61.78,14.48,58.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Germany,DEU,2023,ESS,"By income quintile, age: 65+, sex: male",5,INCOME_Q5_HIGHEST,,40.81,27.01,54.9,14.87,52.0,,100,1,0,https://ess.sikt.no/en/,17/02/2025,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",1,INCOME_Q1_LOWEST,,12.31,10.62,14.19,2.17,1355.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",2,INCOME_Q2_SECOND_LOWEST,,11.37,9.63,13.27,2.07,1224.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",3,INCOME_Q3_MIDDLE,,8.38,6.92,10.04,1.58,1277.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,8.54,7.06,10.22,1.89,1264.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",5,INCOME_Q5_HIGHEST,,9.57,8.06,11.23,1.78,1381.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",1,INCOME_Q1_LOWEST,,11.76,10.02,13.71,2.23,1223.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",2,INCOME_Q2_SECOND_LOWEST,,10.83,9.05,12.74,2.22,1140.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",3,INCOME_Q3_MIDDLE,,7.14,5.78,8.76,1.69,1214.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,9.02,7.55,10.7,1.96,1339.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",5,INCOME_Q5_HIGHEST,,7.92,6.55,9.5,1.71,1349.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,16-64,Working age,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",1,INCOME_Q1_LOWEST,,67.49,64.34,70.44,2.66,937.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",2,INCOME_Q2_SECOND_LOWEST,,63.19,60.09,66.14,2.72,1007.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",3,INCOME_Q3_MIDDLE,,60.65,57.35,63.9,2.83,882.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,58.07,54.21,61.77,3.21,679.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",5,INCOME_Q5_HIGHEST,,47.75,43.89,51.69,3.31,653.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,female,65+,Elderly,By income quintile
s1_005,Percentage of adults reporting limitations in daily activities due to health problems,Greece,GRC,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",1,INCOME_Q1_LOWEST,,54.58,50.3,58.81,3.82,546.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Morbidity,Limitations in activities of daily living,Percentage of adults reporting limitations in daily activities due to health problems,male,65+,Elderly,By income quintile
